price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,has_basement,yr_built,is_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
808000.0,3,2,16.711794342940294,106.48830190301103,1,0,0,3,8,4.8282722561467395,0,1951,1,98177,47.7539,-122.37,5.097148705815232,148.6737608959583
875000.0,4,4,18.241173084675353,71.53156348816167,3,0,0,3,9,4.951361349768255,0,2010,0,98053,47.6956,-122.022,5.241119628479366,96.78607064048806
860000.0,3,3,16.369423858853768,106.48830190301103,3,0,0,4,8,4.79760098552998,0,1982,0,98074,47.6148,-122.057,5.137832743984214,148.6737608959583
367500.0,4,3,15.59716398448662,75.61940153745854,1,0,0,3,8,4.5800911429562445,1,1960,0,98155,47.7626,-122.312,5.018599918948183,100.96542198415727
604000.0,6,4,16.696764295929203,93.21952773988252,1,0,0,3,8,4.577176941927879,1,1987,0,98052,47.6796,-122.113,5.037345298111686,124.50686339177895
230000.0,2,1,12.920689149024808,106.48830190301103,1,0,0,3,6,4.4334291149357945,0,1934,0,98045,47.4922,-121.783,4.841717515558124,115.46974168820611
435000.0,4,3,16.01713916844921,76.44258521661362,1,0,0,3,7,4.610559912883146,1,1978,0,98125,47.7261,-122.306,5.045379256862906,106.28294305046005
347500.0,4,3,15.673076124021186,72.43385401119907,2,0,0,3,7,4.732528310066468,0,2007,0,98038,47.3576,-122.058,5.027049226225021,88.76435691589971
525000.0,4,2,14.847987781251963,101.00975611901711,1,0,2,3,7,4.49087474227111,1,1981,0,98052,47.671,-122.135,4.9297277189785085,114.94564277922689
280000.0,2,2,14.638624136867278,98.48761387840094,1,0,0,4,7,4.628575458688563,0,1940,0,98146,47.5008,-122.366,4.9187288262293904,102.92743806562953
490000.0,2,2,14.638624136867278,98.48761387840094,1,0,0,4,7,4.628575458688563,0,1940,0,98146,47.5008,-122.366,4.9187288262293904,102.92743806562953
265000.0,4,2,14.517718145857042,65.50294526402156,1,0,0,5,6,4.615809138073158,0,1942,0,98056,47.494,-122.184,4.7498807434748676,92.56074622821755
645000.0,4,3,16.90294210170087,104.64401761276731,1,0,0,4,8,4.737910189792239,1,1979,0,98075,47.5851,-122.073,5.1572892982945975,148.6737608959583
390000.0,3,3,16.449475483890936,106.48830190301103,1,0,0,4,8,4.689975391464283,1,1964,0,98058,47.4422,-122.151,5.0413842744729305,148.6737608959583
267500.0,3,3,14.44348557548945,74.50414015373991,1,0,0,3,7,4.523303058656949,1,1988,0,98030,47.3788,-122.179,4.921508606985543,103.89316991222572
1275000.0,4,4,18.701423909984904,85.20297058549589,2,0,1,3,11,4.951361349768255,0,2007,0,98023,47.3293,-122.364,5.246014241702574,120.28524661054392
404000.0,4,2,15.42148299046874,85.06125991399936,1,0,0,3,7,4.46334248828927,1,1958,0,98008,47.6074,-122.125,4.998851589461595,111.50749454730236
380000.0,3,3,16.62088306030389,88.99235993746667,2,0,0,3,8,4.820209651218696,0,1989,0,98042,47.3742,-122.125,5.120497431273637,117.35508516871064
812500.0,4,3,17.03089390394447,83.74949636051777,1,0,0,4,9,4.70215916521387,1,1978,0,98006,47.5626,-122.149,5.155829883147303,115.98053381637247
265000.0,3,1,13.36652166660315,78.10440357061891,1,0,0,5,7,4.487073938851168,0,1959,0,98056,47.4974,-122.169,4.766753614241118,92.8343970079122
480000.0,5,3,16.651383148873826,74.86875478937951,1,0,0,5,8,4.605225416118757,1,1967,0,98056,47.5388,-122.171,5.1156202270773905,104.11074457083058
264000.0,1,1,12.20452326890071,61.75414971970304,1,0,0,3,6,4.342301627237127,0,1939,0,98133,47.7328,-122.34,4.689521594816457,87.95567044389719
1350000.0,5,3,18.701423909984904,106.48830190301103,2,0,2,3,10,4.951361349768255,0,1969,1,98072,47.7352,-122.116,5.2728576811081265,148.6737608959583
550000.0,4,2,15.99966783110908,79.46449773455167,1,0,0,4,7,4.519848810993779,1,1966,0,98052,47.6812,-122.113,5.0413842744729305,111.27113147985627
615000.0,2,2,12.88420755662134,47.23805631905645,2,0,0,3,7,4.4289382452155515,0,1929,0,98122,47.6144,-122.295,4.8242808389540155,81.73234219948377
464000.0,3,2,14.982111132476387,106.48830190301103,1,0,0,3,8,4.66411822969596,0,1967,0,98072,47.7742,-122.14,5.083094792793585,148.6737608959583
365000.0,3,1,14.393262759019887,106.48830190301103,2,0,0,3,8,4.602525369820622,0,1976,0,98042,47.334,-122.106,5.098867627006655,148.6737608959583
490000.0,4,3,17.01684588937943,85.30747098762325,1,0,0,3,8,4.675146637044372,1,1977,0,98011,47.7448,-122.177,5.083094792793585,115.46974168820611
280927.0,4,3,15.857422934902772,73.42797301799872,2,0,0,4,8,4.750119177668603,0,1977,0,98032,47.3615,-122.274,5.049331144686919,101.02654107445684
282613.0,2,1,12.696481701105439,67.89934776975731,1,0,0,4,6,4.405578997440344,0,1954,0,98133,47.7466,-122.334,4.8648813961538835,93.5139303620869
675000.0,3,3,16.9744513499456,99.08200182873848,2,0,0,3,10,4.8512427594601535,0,1982,0,98177,47.7464,-122.362,5.231824917621304,142.39737225998732
575550.0,4,3,15.839323988711723,73.91321839054523,1,0,0,3,8,4.618402567959396,1,1985,0,98052,47.7272,-122.105,5.086659783644992,107.95709308947404
259900.0,3,2,14.662398792753901,75.03869643977933,1,0,0,4,7,4.6310699221273035,0,1990,0,98042,47.3686,-122.09,4.924268165622187,101.97376843794213
450000.0,4,3,15.946847371532993,76.87612805017937,2,0,0,3,8,4.758556196566964,0,1996,0,98045,47.4885,-121.779,5.062835750574636,104.23396692616839
487500.0,4,3,17.03089390394447,69.11531049799139,2,0,0,3,9,4.856117190327435,0,2013,0,98059,47.5019,-122.151,5.1757337215224535,94.18703743685768
275000.0,4,3,16.417620533663612,103.63456751861114,2,0,0,4,7,4.801969778460114,0,1973,0,98002,47.2866,-122.217,4.943041443196001,126.54384787589956
305000.0,3,3,16.51253746782495,63.27625980706957,2,0,0,3,8,4.810524177419544,0,2002,0,98042,47.372,-122.102,5.160190230500528,86.09762730712735
395000.0,3,2,15.784587559238565,106.48830190301103,1,0,2,4,8,4.743201135323421,0,1977,0,98092,47.2618,-122.12,5.134742772512815,148.6737608959583
215000.0,3,1,12.88420755662134,74.57652938957027,1,0,2,4,6,4.4289382452155515,0,1940,0,98022,47.1963,-121.997,4.74554801222529,103.1714733117636
410000.0,3,2,14.238893297788284,67.8241316021752,2,0,0,4,7,4.585843892586226,0,1920,0,98144,47.5752,-122.304,4.945648748367836,78.07528015344536
440000.0,4,3,16.01713916844921,75.2493252675183,1,0,0,4,7,4.605225416118757,1,1976,0,98155,47.7754,-122.276,5.070333945200269,115.98053381637247
1160000.0,4,4,18.661264444916544,98.68962345093071,2,0,2,3,11,4.951361349768255,0,1994,0,98027,47.5518,-122.096,5.233000485465292,117.05873734375426
500000.0,4,2,16.221741323984766,72.83884292577572,1,0,0,4,7,4.7841078867504345,0,1956,0,98133,47.7132,-122.355,4.7789522995778855,103.49173040791133
961000.0,5,3,16.711794342940294,68.35226228700536,2,0,0,3,8,4.8282722561467395,0,1909,0,98105,47.6667,-122.327,4.880614325749487,69.39978967974822
825000.0,4,3,16.9744513499456,80.62056470214357,2,0,0,4,9,4.8512427594601535,0,1979,0,98027,47.5628,-122.081,5.197184980319981,113.08068987840048
734000.0,3,2,15.990906939844619,56.910055707599334,2,0,0,5,8,4.762690356675216,0,1910,0,98103,47.6875,-122.357,4.794651260820966,76.68843384607712
490000.0,4,5,18.701423909984904,66.54287322370602,2,0,0,3,7,4.946071815341817,1,2003,0,98030,47.373,-122.179,5.070333945200269,93.7165296487259
175000.0,4,3,15.30037066247763,67.8241316021752,2,0,0,3,7,4.696125597812521,0,1991,0,98198,47.3828,-122.302,4.948238136268404,93.24289759181674
190000.0,1,1,12.248045587213795,62.13768657551509,1,0,0,3,6,4.348023888516468,0,1914,0,98118,47.5303,-122.27,4.831349653700168,85.03376298108321
305000.0,4,3,15.821152212535733,90.51780387960156,2,0,0,4,7,4.746679324515826,0,1978,0,98002,47.3215,-122.204,4.945648748367836,102.17868337414185
1300000.0,3,1,15.802906955885625,75.66034295949736,1,0,3,5,8,4.675146637044372,1,1940,0,98177,47.7028,-122.385,5.090190011008033,116.89255065647573
417000.0,2,1,13.028135745034568,70.40259971768248,1,0,0,3,6,4.4465653013234245,0,1919,1,98118,47.5452,-122.27,4.915928540654229,92.86170384898385
275000.0,2,1,12.07084157414121,58.901384322051896,1,0,0,2,5,4.324569579791248,0,1906,0,98103,47.6901,-122.358,4.766753614241118,79.55616311815041
661000.0,3,3,15.616263169758865,76.61793122110302,2,0,0,3,8,4.727052512306499,0,1991,0,98052,47.6786,-122.151,5.047360532442745,108.61503719097026
435000.0,4,3,16.137599423443355,81.61904117752239,1,0,0,3,8,4.585843892586226,1,1998,0,98125,47.7269,-122.325,5.053240810536555,114.4391085941693
788000.0,5,3,17.16914593074679,81.00230707138728,1,0,1,3,8,4.721479666680159,1,1972,0,98005,47.5871,-122.173,5.107341403018103,119.91560916621064
1795000.0,5,4,18.701423909984904,102.24970926150587,2,0,1,3,10,4.951361349768255,1,1977,1,98040,47.5536,-122.228,5.26116113237886,134.46151521092534
408000.0,5,4,17.04490062134878,70.35667186096138,2,0,0,3,7,4.790178187832592,1,1906,1,98118,47.5357,-122.273,4.9297277189785085,90.80471131308023
570000.0,2,1,15.32078827353479,56.43916019700287,2,0,0,4,8,4.6310699221273035,1,1912,0,98144,47.5926,-122.293,4.901025105390891,75.98255988444636
1540000.0,5,4,17.18275394439907,71.88011457252968,2,0,1,3,9,4.758556196566964,1,1953,1,98105,47.6712,-122.272,5.118879053551986,98.06770061585273
400000.0,2,1,12.734761399646105,65.59644649640983,1,0,0,3,7,4.410376579569741,0,1955,0,98136,47.5247,-122.391,4.948238136268404,89.83492743586724
247000.0,3,2,15.381480030760898,78.5619554831093,1,0,0,4,8,4.704145147794239,0,1987,0,98023,47.3074,-122.385,5.074025884688453,107.53051886546882
453000.0,3,2,14.80233729990262,72.83884292577572,1,0,0,3,7,4.516359030035586,1,1949,0,98125,47.7071,-122.314,4.9297277189785085,102.41906922466461
235000.0,2,1,14.10575262077472,51.671318278805565,1,0,0,4,6,4.305925736488371,1,1923,0,98118,47.5351,-122.279,4.841717515558124,50.812749841105386
675000.0,4,2,16.51253746782495,66.70233389456696,2,0,3,5,7,4.661866432164343,1,1919,0,98126,47.5601,-122.378,4.9803695470236065,84.80351198728664
516200.0,3,2,15.929103122651208,63.879851320659824,1,0,0,5,6,4.509270073852605,1,1919,0,98118,47.5521,-122.271,4.806026950730244,86.89924922106304
650000.0,1,1,13.028135745034568,106.48830190301103,2,0,0,3,6,4.4465653013234245,0,1996,1,98070,47.448,-122.472,4.97703879590139,148.6737608959583
257100.0,3,2,14.68604181196993,83.51811831681543,1,0,0,4,7,4.479343724101324,1,1945,0,98022,47.2043,-121.996,4.910265294800014,103.78710548184988
457000.0,2,2,14.542176073681485,82.74364163573347,1,0,0,3,8,4.618402567959396,0,2006,0,98053,47.7217,-122.03,4.915928540654229,82.69325357321021
540000.0,3,2,14.937863945223771,54.727604532467545,2,0,0,4,7,4.502030396077217,1,1929,0,98117,47.6774,-122.372,4.943041443196001,73.42313873509677
268000.0,3,2,15.673076124021186,83.6545335434975,1,0,0,4,8,4.732528310066468,0,1966,0,98032,47.3619,-122.285,5.027049226225021,107.97948286380598
300000.0,3,1,13.767577065733114,73.2872699691833,1,0,0,3,7,4.533459252032554,0,1960,0,98008,47.6246,-122.113,4.86807988965163,101.87715005001883
380000.0,2,3,15.929103122651208,106.48830190301103,1,0,0,4,8,4.6550151168196,1,1975,0,98031,47.4137,-122.212,5.024954985460154,122.60486732612472
725000.0,3,3,18.005729446970243,106.48830190301103,2,0,0,3,9,4.937034431989182,0,1990,0,98038,47.4026,-122.033,5.2074379874190875,148.6737608959583
249000.0,3,1,13.301111749227646,106.48830190301103,1,0,0,3,7,4.479343724101324,0,1968,1,98042,47.3167,-122.081,5.1156202270773905,148.6737608959583
274000.0,5,1,15.090795455801398,80.76489440771942,1,0,0,3,7,4.6079034858241865,1,1929,0,98155,47.7523,-122.311,4.96092428246953,113.69985745137181
1780000.0,4,4,18.41341805692988,85.65026507763594,2,0,0,3,10,4.951361349768255,0,2003,0,98004,47.5877,-122.196,5.195881983049478,121.4044387761553
396500.0,3,2,16.401610630602214,72.63679844933178,1,0,0,3,8,4.594289916209055,1,1955,0,98125,47.7244,-122.326,4.968335152581901,102.19072035163795
460000.0,2,2,15.381480030760898,75.15165048647833,1,0,0,4,7,4.562210487056133,1,1956,0,98133,47.7513,-122.357,4.883685025251608,104.54994673351027
277000.0,3,1,13.617993206833914,77.84202637229927,1,0,0,4,7,4.516359030035586,0,1957,0,98118,47.5162,-122.261,4.93242825118852,105.9393286485283
449500.0,6,4,16.221741323984766,64.48412500612825,1,0,0,3,7,4.571270778691448,1,1998,0,98108,47.5556,-122.294,4.9803695470236065,97.47449899032861
785950.0,4,3,16.62088306030389,60.89680985104973,2,0,0,3,7,4.6432633451827,1,1925,1,98112,47.6287,-122.3,4.950809838819307,82.69325357321021
545000.0,3,3,15.616263169758865,82.0620421003281,1,0,2,3,8,4.618402567959396,1,1975,0,98034,47.7142,-122.222,5.172958018533814,115.34157679054393
244000.0,3,2,14.342434142809717,81.77699281881621,1,0,0,4,7,4.5970579733290355,0,1983,0,98003,47.2574,-122.31,4.880614325749487,114.87861898383133
165000.0,3,3,15.047647105111563,47.35538550284397,2,0,0,3,7,4.670780597228082,0,1983,0,98042,47.3763,-122.148,4.975602186806032,64.85093011238764
435000.0,2,1,12.579307185213283,63.142535875256485,1,0,0,3,7,4.390782549069091,0,1906,0,98107,47.6751,-122.372,4.886731320207244,86.09762730712735
642000.0,3,3,16.83033699627943,83.05546160552784,1,0,0,3,10,4.838698351798752,0,1987,0,98074,47.6359,-122.045,5.160190230500528,120.7113819164235
340000.0,3,3,15.175832579430049,58.51165286645946,2,0,0,3,7,4.683704232938013,0,1999,0,98148,47.4319,-122.328,4.970773216458662,90.0768830186035
730000.0,4,3,17.971167635109218,106.48830190301103,2,0,0,4,9,4.934267185151177,0,1991,0,98077,47.7503,-122.074,5.238819237782004,148.6737608959583
563250.0,3,2,14.367925183753234,50.22341030455832,1,0,0,5,7,4.390782549069091,1,1982,0,98122,47.6157,-122.291,5.084881674143453,76.09784690323855
675000.0,5,3,17.04490062134878,106.48830190301103,2,0,0,3,8,4.857323487847672,0,1979,0,98029,47.5794,-122.025,5.171561937627419,148.6737608959583
620000.0,3,2,14.960044027737485,70.527615630676,1,0,0,3,8,4.574236964527217,1,1954,0,98117,47.6948,-122.394,5.007758916324948,86.84710301488063
275000.0,2,2,14.159520447974682,79.60533270791183,1,0,0,3,7,4.4592236572398045,1,1956,0,98108,47.5346,-122.291,4.848478574012387,86.09762730712735
270000.0,3,1,15.401526720433273,76.66531061255986,1,0,0,3,7,4.706118773053244,0,1942,0,98028,47.7439,-122.228,5.062835750574636,126.08885994163874
325000.0,4,3,15.802906955885625,65.41861254837477,2,0,0,3,8,4.744945072046672,0,2003,0,98092,47.3337,-122.189,5.110675848443996,91.7472174138042
476100.0,4,3,15.441349736803243,42.44554532879343,2,0,0,3,7,4.657315088772749,1,2005,0,98029,47.5529,-121.996,4.982730585645618,60.42184457782072
700000.0,2,1,14.186146182861357,88.87172236886809,1,0,0,4,8,4.5800911429562445,0,1959,0,98004,47.6366,-122.229,5.110675848443996,138.90070996535948
220000.0,4,2,14.960044027737485,64.12264556157024,2,0,0,4,7,4.661866432164343,0,1978,0,98042,47.3629,-122.091,4.913107461703062,87.58819177879612
236000.0,3,2,14.825223062589926,85.67161678198126,1,0,0,3,7,4.648015353925996,0,1975,0,98023,47.2917,-122.366,4.973195497023982,121.02486935487029
790000.0,3,3,16.72677645877433,61.88241403070079,1,0,0,4,9,4.679454027590305,1,1951,0,98117,47.6833,-122.4,5.1039757715344845,84.18546764616791
350000.0,3,1,15.747723661665914,67.8241316021752,1,0,0,3,7,4.552897694907062,1,1967,0,98108,47.5515,-122.298,5.117253339912292,93.24289759181674
130000.0,2,1,12.499154916655932,64.60390611591508,1,0,0,3,6,4.380563622172809,0,1941,0,98146,47.513,-122.354,4.624451646838357,88.3211460816557
283200.0,4,3,15.695601042738335,69.58548724075746,2,0,0,3,8,4.734692161853988,0,2004,0,98030,47.3636,-122.192,5.097148705815232,96.56596493340086
273000.0,3,1,14.68604181196993,68.91717364118503,1,0,0,3,6,4.4334291149357945,1,1945,0,98126,47.5365,-122.368,4.820697722178998,94.92022836577758
599000.0,5,3,16.51253746782495,78.45674489975222,1,0,0,4,8,4.588683254718418,1,1976,0,98052,47.6651,-122.15,5.117253339912292,110.56888687922083
460000.0,4,3,16.84494747143079,88.86597116616429,1,0,3,3,8,4.636002280367386,1,1960,0,98003,47.337,-122.321,5.151415277983114,129.43238275592338
1157200.0,4,5,18.701423909984904,106.48830190301103,2,0,0,4,10,4.951361349768255,1,1996,0,98072,47.7245,-122.095,5.23533972838183,148.6737608959583
385000.0,4,2,15.175832579430049,78.59697567268213,1,0,0,3,7,4.419780013999444,1,1971,0,98034,47.726,-122.21,4.987408276243172,109.91539942936218
264250.0,3,1,14.493118313955073,73.70033814872463,2,0,0,3,6,4.613195023844262,0,1944,0,98178,47.4949,-122.239,4.848478574012387,97.20503905543738
608000.0,3,3,15.25924911234117,38.84081674713331,3,0,0,3,8,4.666354388368835,1,2006,0,98119,47.6473,-122.374,4.9803695470236065,89.0462062088751
450000.0,3,3,17.002756307749582,106.48830190301103,2,0,0,4,9,4.853689898389393,0,1984,0,98042,47.3487,-122.088,5.131625821502113,148.6737608959583
1755000.0,3,2,16.353246131162294,62.13768657551509,2,0,0,3,9,4.7961307442868,0,1909,1,98112,47.6317,-122.312,5.083094792793585,84.57243879743334
339950.0,5,2,15.519938931527467,68.04497856164251,2,0,0,4,7,4.717708905072767,0,1944,0,98178,47.5018,-122.242,4.806026950730244,93.58152749199971
760000.0,6,4,18.26302898321132,68.48328503062564,2,0,0,4,8,4.951361349768255,0,1977,0,98103,47.694,-122.34,4.996590936692491,87.0331514028164
350000.0,2,1,13.796846035594335,65.0558914893371,1,0,0,3,7,4.419780013999444,1,1940,0,98103,47.7007,-122.354,4.956911121290847,88.77883929488415
541500.0,3,2,16.28796267710265,106.48830190301103,1,0,2,4,8,4.790178187832592,0,1960,0,98001,47.3121,-122.253,5.107341403018103,148.6737608959583
730000.0,6,3,17.6487250374646,100.42657136747479,1,0,0,4,7,4.721479666680159,1,1963,0,98007,47.5914,-122.134,5.131625821502113,114.08588972249674
215000.0,3,1,13.234610486925106,66.01460625090772,1,0,0,2,6,4.471435852541587,0,1949,0,98106,47.5308,-122.361,4.998851589461595,88.33572386617486
420000.0,3,2,15.00406652275917,82.70170814036742,1,0,0,4,7,4.666354388368835,0,1977,0,98075,47.5812,-122.002,4.96092428246953,117.31997692194741
655000.0,4,3,15.839323988711723,77.60681609420064,1,0,0,3,8,4.618402567959396,1,1983,0,98006,47.5605,-122.124,5.068473824726493,111.15270123433896
240000.0,3,3,14.68604181196993,84.85107893777585,2,0,0,4,7,4.633545439763257,0,1981,0,98031,47.4015,-122.176,4.943041443196001,102.2809382485824
730000.0,4,2,16.353246131162294,67.8241316021752,1,0,0,5,7,4.568277941640806,1,1939,0,98199,47.6534,-122.41,4.970773216458662,93.24289759181674
390000.0,4,2,15.616263169758865,89.15852451245564,1,0,0,3,7,4.727052512306499,0,1962,0,98033,47.6892,-122.164,4.877518848494924,126.54384787589956
473000.0,3,1,14.13272341174422,82.79198419575036,1,0,0,4,7,4.574236964527217,0,1954,0,98006,47.5716,-122.139,4.831349653700168,116.48837349667517
698000.0,4,4,18.06280364604311,66.33695582239758,2,0,0,3,10,4.941588476993184,0,1970,1,98056,47.5189,-122.206,4.945648748367836,89.0462062088751
511000.0,3,3,15.381480030760898,62.55780674621563,2,0,0,3,9,4.704145147794239,0,2005,0,98028,47.7355,-122.224,5.1572892982945975,86.1127007084777
358000.0,2,2,13.166976830822238,42.185008256035815,2,0,0,3,7,4.46334248828927,0,1993,0,98122,47.6183,-122.298,4.848478574012387,53.05299763129186
499990.0,3,2,14.982111132476387,77.3560995544906,1,0,0,4,7,4.502030396077217,1,1955,0,98007,47.5983,-122.149,4.948238136268404,101.24007563552055
322000.0,4,3,15.616263169758865,83.43227953435643,1,0,0,3,7,4.5970579733290355,1,1960,0,98188,47.4253,-122.283,5.020730463203954,117.49537968208595
201000.0,3,1,13.234610486925106,81.75727556552036,1,0,0,3,7,4.471435852541587,0,1969,0,98031,47.4136,-122.207,4.935109636546881,114.86314462332632
765000.0,4,3,17.472795222692767,99.83549774062959,1,0,1,3,9,4.825608507037893,1,1988,0,98166,47.4363,-122.342,5.12848144098993,131.4124493789796
920000.0,4,3,17.128088464114455,66.70233389456696,2,0,0,5,9,4.681586189011362,1,1928,0,98116,47.5874,-122.387,4.950809838819307,91.52496028984568
360000.0,4,2,15.02591144018008,74.20961767437593,1,0,0,4,7,4.419780013999444,1,1977,0,98155,47.7765,-122.324,4.886731320207244,100.95930739646899
297300.0,3,2,15.69185473854281,80.2155815307499,2,0,0,3,8,4.734332555046042,0,1987,0,98092,47.2602,-122.219,5.049331144686919,107.44606267602272
399000.0,3,1,12.810203343665464,80.83188411697711,1,0,0,4,6,4.419780013999444,0,1942,1,98033,47.6815,-122.173,5.060174496912684,130.58426478004708
400000.0,3,1,14.517718145857042,82.80808834268417,2,0,0,4,7,4.615809138073158,0,1950,0,98133,47.7181,-122.338,4.970773216458662,110.30810444614839
230000.0,3,2,14.078605566873721,83.3176073383661,1,0,0,4,6,4.568277941640806,0,1964,0,98059,47.4752,-122.133,4.813431198883863,119.67160353835743
290000.0,3,1,13.166976830822238,60.89680985104973,1,0,0,4,7,4.46334248828927,0,1968,0,98106,47.5539,-122.365,4.7231480602924565,84.57243879743334
323800.0,3,3,15.839323988711723,74.6145839924942,2,0,0,3,8,4.748403993356987,0,2003,0,98023,47.2923,-122.36,5.081299057219876,101.56837086742813
574500.0,4,2,14.517718145857042,69.47481129286537,2,0,0,4,9,4.615809138073158,0,1930,0,98125,47.7014,-122.313,4.8242808389540155,86.93647140270772
505000.0,3,3,15.069274717192336,40.12551244308178,2,0,0,3,8,4.556030830396693,1,2002,0,98199,47.6474,-122.396,4.958421088345209,52.02108005691957
372500.0,2,1,12.88420755662134,85.7660719660043,1,0,0,4,7,4.4289382452155515,0,1944,0,98133,47.7332,-122.352,4.898679635978131,103.13580832155753
425000.0,3,2,14.186146182861357,106.48830190301103,1,0,0,3,7,4.5800911429562445,0,1964,0,98052,47.6686,-122.153,4.937772130706389,115.18239079231196
446250.0,3,3,16.385545214649305,106.48830190301103,2,0,0,3,9,4.799064196480651,0,2000,0,98045,47.4525,-121.748,5.107341403018103,148.6737608959583
330000.0,2,1,11.262141951730289,71.48271288403274,1,0,0,4,4,4.212021793898193,0,1924,1,98010,47.326,-122.037,4.806026950730244,109.94819551337795
608095.0,3,3,16.84494747143079,103.33065499060046,2,0,1,3,9,4.839976619280091,0,1983,0,98034,47.7031,-122.224,5.174348599525846,148.6737608959583
550000.0,3,3,15.982129137950949,83.22824279699994,1,0,0,3,8,4.585843892586226,1,1958,0,98006,47.5602,-122.184,5.029131625134176,122.3679237056395
265000.0,4,3,15.381480030760898,99.60370866223748,2,0,0,3,7,4.704145147794239,0,2004,0,98030,47.3553,-122.196,5.057109101235519,148.6737608959583
399888.0,4,3,15.381480030760898,76.83258643097723,2,0,0,4,7,4.585843892586226,1,1930,0,98133,47.723,-122.337,4.927007779137354,103.53906500714412
430000.0,2,1,13.462674550325653,48.54205229075841,1,0,0,5,7,4.41510971549544,1,1927,0,98117,47.6764,-122.366,4.770861845401183,66.73580073506898
554990.0,3,3,15.911289166427073,68.22961289945135,2,0,0,3,8,4.755208792129937,0,2013,0,98028,47.7508,-122.239,5.081299057219876,109.04708078925664
359950.0,3,3,16.103505166850532,69.04649593440753,2,0,0,3,8,4.773187989313731,0,2003,0,98038,47.35,-122.043,5.081299057219876,93.0525571379202
405000.0,2,1,12.810203343665464,48.75908234253193,1,0,0,4,6,4.419780013999444,0,1901,0,98107,47.675,-122.379,4.851815330857304,77.21231857972093
280000.0,2,1,12.847381378907004,57.97607576443308,1,0,0,3,7,4.424389025582217,0,1981,0,98034,47.7243,-122.161,4.874398211817743,73.51589431748182
479950.0,4,3,16.681685977723987,86.1301425886675,2,0,0,4,8,4.825608507037893,0,1966,0,98058,47.4507,-122.152,5.074025884688453,114.4391085941693
575000.0,5,2,17.263601862630672,106.48830190301103,1,0,0,4,9,4.776347618296769,1,1976,0,98027,47.4908,-122.059,5.1771134249959125,148.6737608959583
392000.0,4,3,16.353246131162294,74.89901162772526,2,0,0,3,8,4.7961307442868,0,1983,0,98058,47.4403,-122.137,5.064724821563252,104.15770906071458
760500.0,4,3,16.271496424654757,106.48830190301103,2,0,0,4,9,4.788671821083313,0,1977,0,98072,47.7506,-122.122,5.2728576811081265,148.6737608959583
435000.0,3,3,16.254971096080652,81.22532783383411,2,0,0,3,8,4.787158028235588,0,2003,0,98019,47.7447,-121.976,5.198483150784437,116.70079693013228
1565000.0,4,3,17.03089390394447,77.96275329915866,2,0,0,3,10,4.856117190327435,0,1993,0,98004,47.6159,-122.211,5.170160315434525,114.54790055755664
261000.0,4,2,15.802906955885625,84.34070898758297,1,0,0,3,7,4.54654223395796,1,1961,0,98188,47.4557,-122.269,5.024954985460154,118.92575954559045
1482500.0,3,3,17.661052161887433,63.142535875256485,2,0,0,3,9,4.846287704191543,1,1939,0,98105,47.6582,-122.28,5.097148705815232,78.07528015344536
853800.0,7,4,17.236803396894686,49.24745074757199,2,0,0,3,9,4.728888403657378,1,1927,1,98144,47.5835,-122.313,5.027049226225021,81.48979215121355
657500.0,3,3,16.83033699627943,84.36571997396507,2,0,0,3,9,4.838698351798752,0,1989,0,98074,47.6272,-122.026,5.122108535560873,109.28980522013138
331950.0,4,3,16.62088306030389,82.57570294121012,2,0,2,3,8,4.739683798783893,1,1990,0,98092,47.2654,-122.216,5.060936838835265,116.14844500845241
514000.0,3,2,15.175832579430049,67.37449809348517,1,0,1,3,8,4.556030830396693,1,1986,0,98136,47.5399,-122.385,5.012133532027997,94.88042798657462
496000.0,3,4,17.40838870051452,106.48830190301103,2,0,2,4,9,4.741447412161106,1,1995,0,98070,47.3541,-122.453,5.068473824726493,146.95554281668657
1093000.0,4,3,18.392206626066447,106.48830190301103,2,0,0,3,11,4.951361349768255,0,1987,0,98052,47.7209,-122.128,5.2728576811081265,148.6737608959583
195700.0,3,1,13.678488584292937,64.12264556157024,1,0,0,5,7,4.523303058656949,0,1976,0,98042,47.3638,-122.088,4.963410887090549,87.58819177879612
1395710.0,4,3,18.42399047231228,78.21037244816755,2,0,2,3,9,4.83353033926037,1,1925,0,98112,47.6317,-122.304,5.2728576811081265,109.31183585153501
1175000.0,4,4,18.528517634760732,106.48830190301103,2,0,0,3,10,4.951361349768255,0,1991,0,98077,47.7213,-122.055,5.2728576811081265,148.6737608959583
643403.0,3,3,16.337011594336428,81.64540042279596,1,0,0,4,9,4.794653408967763,0,1966,0,98008,47.6156,-122.108,5.093686111777425,119.04393489016866
357000.0,4,3,16.385545214649305,72.30605213324762,2,0,0,4,7,4.799064196480651,0,1997,0,98031,47.3982,-122.172,5.091942288083473,106.43709297127391
865000.0,3,2,14.638624136867278,76.4974498102705,1,0,0,3,7,4.494633856098553,1,1953,0,98004,47.638,-122.206,5.066604148005276,122.00660387571233
905000.0,3,3,17.19632345923071,80.41848093363632,2,0,0,4,10,4.870280530277566,0,1988,0,98007,47.6335,-122.151,5.158742731981989,116.9429431876495
